Timestamp,User,SessionTime,HR,RR,Range_m,RMS,Energy,PeakToPeak,IBI_Mean,IBI_STD,Skewness,Kurtosis,DominantFreq,SpectralCentroid,SpectralEntropy,PulseWidth,RiseTime,BandPower,SBP_Estimate,DBP_Estimate
2026-02-24 16:59:36.479381,data_collection_user,6.73,133.33,4.69,1.000,0.06331446412425404,0.5331599418564131,0.49811665590436766,1.3375,0.11924240017711822,-2.2758517191806016,11.489735793476248,0.9022556390977443,1.1207519460035011,2.6408050969560253,1.2022013033059091,0.18000000000000002,25.198375663268116,155.9,94.8
2026-02-24 16:59:36.523240,data_collection_user,6.77,133.33,4.69,1.000,0.06311517579270605,0.5337924056561212,0.4983966682059386,1.4,0.2622022120425379,-2.2880859943255643,11.608415616979343,0.8955223880597014,1.121025256437963,2.6479582769172096,1.229076718572769,0.16,25.64621050323323,155.9,94.8
2026-02-24 16:59:36.581581,data_collection_user,6.83,133.33,4.69,1.000,0.06291818962723958,0.5344243091058525,0.49867345973031774,1.4125,0.3109963826156182,-2.300195992409944,11.726695788737137,0.8888888888888888,1.121054016615992,2.6547841809472357,1.256256864371785,0.1875,26.08924508848846,155.9,94.8
2026-02-24 16:59:36.627217,data_collection_user,6.88,133.33,4.69,1.000,0.06272351049296675,0.535056472524338,0.49894721941407083,1.1400000000000001,0.2222611077089287,-2.312180139068853,11.84455265331122,0.8823529411764705,1.1213080865931555,2.661766663779862,1.1058942120595714,0.17500000000000002,26.657816776720523,155.9,94.8
2026-02-24 16:59:36.673385,data_collection_user,6.92,133.33,4.69,1.000,0.06253110616870844,0.5356890756994732,0.49921806378969824,1.15,0.15165750888103102,-2.324041273202398,11.961991946738321,0.875912408759124,1.1213171873535919,2.668452278071378,1.141143285675846,0.19,27.102311623391834,155.9,94.8
2026-02-24 16:59:36.731792,data_collection_user,6.98,133.33,4.69,1.000,0.062340911799436925,0.536321721189954,0.49948604274927966,1.1600000000000001,0.1319090595827292,-2.335786102149493,12.079045903409156,0.8695652173913044,1.1215475919132327,2.675319993095063,1.1694544211920295,0.19,27.54131675588853,155.9,94.8
2026-02-24 16:59:36.777876,data_collection_user,7.03,133.33,4.69,1.000,0.062152836000949764,0.536953528191573,0.49975114878061566,1.1700000000000002,0.11224972160321826,-2.3474244576462375,12.195768893120068,0.8633093525179856,1.1215352894171093,2.681919883461691,0.5694846708068241,0.19,27.974346496335386,155.9,94.8
2026-02-24 16:59:36.823460,data_collection_user,7.07,133.33,4.69,1.000,0.061966768044843114,0.5375832478692745,0.5000133287222303,1.1800000000000002,0.09273618495495704,-2.358968420272515,12.312232003015627,0.8571428571428571,1.1217431022571736,2.688723148666507,0.5653322992096576,0.19,28.400986860798046,155.9,94.8
2026-02-24 16:59:36.881653,data_collection_user,7.13,133.33,4.69,1.000,0.061782585537710974,0.5382093904771648,0.5002724969990228,1.19,0.07348469228349531,-2.3704313824233707,12.428517014938906,0.8510638297872339,1.1217127181352815,2.6952805443604406,0.5644363049803182,0.19,28.820897704918103,155.9,94.8
2026-02-24 16:59:36.928033,data_collection_user,7.18,133.33,7.03,1.000,0.061600162039762714,0.5388303547921534,0.5005285493156585,1.2,0.05477225575051658,-2.3818271170273433,12.544710228423257,0.8450704225352111,1.1219032229630295,2.7020537217530793,0.5652471865890576,0.19,29.233813110646814,156.5,95.1
2026-02-24 16:59:36.973092,data_collection_user,7.22,133.33,7.03,1.000,0.06141937413436891,0.5394445512252346,0.5007813758729232,1.2100000000000002,0.037416573867739444,-2.393168912156193,12.660896547941064,0.8391608391608391,1.121861386610403,2.7085928339066623,0.5676243475644164,0.18,29.639540053592263,156.5,95.1
2026-02-24 16:59:37.032101,data_collection_user,7.28,133.33,7.03,1.000,0.06124010754991882,0.5400505112724898,0.501030873298623,1.2200000000000002,0.05099019513592789,-2.4044688209397336,12.777154194462813,0.8333333333333334,1.1220420303498355,2.715349577487776,0.5707695874602232,0.19,30.170175833210433,156.5,95.1
2026-02-24 16:59:37.075174,data_collection_user,7.32,133.33,7.03,1.000,0.06106226204425541,0.5406469776643906,0.5012769546738114,1.23,0.050990195135927896,-2.415737063383657,12.893550324643241,0.8275862068965517,1.1219964753761766,2.721873779626259,0.5737648145271994,0.18000000000000002,30.57363520789158,156.5,95.1
2026-02-24 16:59:37.122798,data_collection_user,7.37,133.33,7.03,1.000,0.060885754879646654,0.5412329715006048,0.5015195572541187,1.24,0.03741657386773945,-2.4269816026567814,13.0101377522145,0.821917808219178,1.122174707074145,2.7286080282340026,0.5772760266014231,0.18,30.970847238305495,156.5,95.1
2026-02-24 16:59:37.180983,data_collection_user,7.43,133.33,7.03,1.000,0.06071052282273526,0.5418078344672492,0.5017586476504872,1.25,0.05477225575051666,-2.4382079049633525,13.126952876407671,0.8163265306122448,1.1221322378723788,2.7351032875263384,0.5808432743743974,0.19166666666666665,31.36187213019558,156.5,95.1
2026-02-24 16:59:37.227154,data_collection_user,7.48,133.33,7.03,1.000,0.060536522710213425,0.5423712461129395,0.5019942244539342,1.2600000000000002,0.048989794855663606,-2.449418879406189,13.244014834543076,0.8108108108108107,1.1223137699124688,2.741794733344344,0.5847094003809924,0.19999999999999998,31.746801647839355,156.5,95.1
2026-02-24 16:59:37.273746,data_collection_user,7.52,133.33,7.03,1.000,0.060363730706405806,0.5429232177345263,0.5022263184496439,1.27,0.050990195135927896,-2.460614983266399,13.361325817436732,0.9395973154362416,1.1222788456842312,2.7482365309548067,0.5893527137272112,0.16666666666666666,32.125751297443834,156.5,95.1
2026-02-24 16:59:37.332422,data_collection_user,7.58,133.33,7.03,1.000,0.060192140445013594,0.5434640657028362,0.5024549906863065,1.28,0.06782329983125267,-2.471794469650454,13.478872420833557,0.9333333333333333,1.1224666638433483,2.754858461397151,0.5937219900009306,0.17500000000000002,32.4988527943966,156.5,95.1
2026-02-24 16:59:37.377801,data_collection_user,7.63,133.33,7.03,1.000,0.06002176029539111,0.5439943680525657,0.502680328774109,1.2899999999999998,0.06633249580710798,-2.4829537481592134,13.596627855036566,0.9271523178807946,1.1224408117903273,2.7612199383552003,0.598084703404924,0.1666666666666667,27.64643557415973,156.5,95.1
2026-02-24 16:59:37.422064,data_collection_user,7.67,133.33,7.03,1.000,0.059852610019556156,0.5445149087752672,0.5029024418475048,1.3,0.07071067811865475,-2.494087825284911,13.714554799266203,0.9210526315789473,1.1226350203479787,2.767747175411498,0.6028552931235436,0.1666666666666667,28.231792022059008,156.5,95.1
2026-02-24 16:59:37.479312,data_collection_user,7.73,133.33,7.03,1.000,0.05968471709518256,0.5450266145739925,0.503121454658825,1.31,0.07999999999999997,-2.505190789738646,13.83260866695823,0.9150326797385622,1.1226170545411658,2.774006365783601,0.6073914375679529,0.15833333333333335,28.694149030891097,156.5,95.1
2026-02-24 16:59:37.525597,data_collection_user,7.77,133.33,7.03,1.000,0.05951811296925729,0.545530488798876,0.5033375012666795,1.3199999999999998,0.09273618495495702,-2.5162563086227534,13.950741044208332,0.909090909090909,1.1228154313172285,2.780421417786255,0.6116781453876048,0.15833333333333335,29.155398625887134,156.5,95.1
2026-02-24 16:59:37.571831,data_collection_user,7.82,133.33,7.03,1.000,0.059352829482741246,0.5460275469791406,0.503550718759714,1.33,0.10295630140987,-2.5272781023465596,14.06890307173007,0.9032258064516129,1.1228022704885248,2.7865660314255396,0.6153547074161755,0.1666666666666667,29.61495320576955,156.5,95.1
2026-02-24 16:59:37.632512,data_collection_user,7.88,133.33,7.03,1.000,0.05918889567322856,0.5465187578785483,0.5037612414050396,1.3399999999999999,0.12409673645990857,-2.5382503711546853,14.187048564271642,0.8974358974358974,1.123001265122696,2.792862329941009,0.6179763305750741,0.15833333333333335,30.072225281477632,156.5,95.1
2026-02-24 16:59:37.675282,data_collection_user,7.92,133.33,7.03,1.000,0.05902633511450834,0.5470049932168878,0.50396919553821,1.35,0.14142135623730953,-2.549168150591861,14.305136692462678,0.89171974522293,1.1229890422009396,2.798891395751279,0.6186921501123803,0.1666666666666667,30.526636576031436,156.5,95.1
2026-02-24 16:59:37.722564,data_collection_user,7.97,133.33,7.03,1.000,0.0588651639067416,0.5474869884392735,0.5041746954520515,1.36,0.18275666882497066,-2.56002758033389,14.423134094845075,0.8860759493670884,1.1231848977780465,2.805073372463555,0.616748367148844,0.2,30.97762676451268,156.5,95.1
2026-02-24 16:59:37.779308,data_collection_user,8.03,133.33,7.03,1.000,0.05870538937205941,0.5479653158706919,0.5043778404131107,1.3699999999999999,0.20149441679609886,-2.570826077157111,14.541016333605121,0.8805031446540881,1.12317004330611,2.8109959085827434,0.6117022459619135,0.2,31.424661607495427,156.5,95.1
2026-02-24 16:59:37.825457,data_collection_user,8.07,133.33,7.03,1.000,0.05854700946717874,0.5484403708079867,0.5045787128909556,1.3800000000000001,0.24000000000000005,-2.5815624101793873,14.658768657145977,0.875,1.1233597522170655,2.817076448486802,0.6036967803947152,0.2,32.00128740508437,156.5,95.1
2026-02-24 16:59:37.872903,data_collection_user,8.12,133.33,7.03,1.000,0.05839001287344723,0.5489123701411747,0.5047773779789322,1.1583333333333334,0.17658016750347574,-2.5922366824005807,14.776386079252571,0.8695652173913042,1.1233397993585936,2.8229079925876794,0.5434592018958004,0.19999999999999998,32.45006261670114,156.5,95.1
2026-02-24 16:59:37.932605,data_collection_user,8.18,133.33,7.03,1.000,0.05823437968661673,0.5493813623525764,0.5049738839126422,1.1666666666666667,0.15986105077709067,-2.6028502285479944,14.893872828723868,0.8641975308641976,1.1235216973201465,2.8289043223396795,0.5526368091480961,0.19166666666666668,32.894408126202904,156.5,95.1
2026-02-24 16:59:37.975608,data_collection_user,8.22,133.33,7.03,1.000,0.05808008259867169,0.5498472471309697,0.5051682635373856,1.175,0.11814539065631523,-2.6134054437832757,15.01124125997669,0.8588957055214724,1.12349566931208,2.8346625152864258,0.5574018446821,0.19166666666666668,33.333962670118815,156.5,95.1
2026-02-24 16:59:38.022998,data_collection_user,8.27,133.33,7.03,1.000,0.057927088443733225,0.550309802393167,0.5053605365302112,1.1833333333333333,0.10274023338281627,-2.62390556065575,15.128510341267791,0.8536585365853657,1.1236695944581714,2.8405917732734935,0.5605289666802613,0.19999999999999998,33.76840752543619,156.5,95.1
2026-02-24 16:59:38.082404,data_collection_user,8.33,133.33,7.03,1.000,0.05777535996802733,0.5507687162067972,0.505550712144725,1.1916666666666667,0.08858454843945539,-2.6343543937101654,15.245703856127594,0.8484848484848485,1.123637961655565,2.8462922093028964,0.5634031472612633,0.19999999999999998,34.197467984523435,156.5,95.1
2026-02-24 16:59:38.125329,data_collection_user,8.37,133.33,7.03,1.000,0.05762485768937985,0.5512236211377326,0.505738792266502,1.2,0.0763762615825973,-2.6447560710558307,15.362848458017986,0.8433734939759036,1.1238050239410056,2.852167805541353,0.5664073473395079,0.19999999999999998,34.62091383742622,156.5,95.1
2026-02-24 16:59:38.171686,data_collection_user,8.42,133.33,7.03,1.000,0.057475541713929074,0.5516741285167034,0.5059247745309945,1.2083333333333333,0.06718548123582126,-2.655114771475617,15.479971717250919,0.8383233532934131,1.123769323602537,2.857821088901668,0.5693603810644345,0.19999999999999998,35.0385589054359,156.5,95.1
2026-02-24 16:59:38.227909,data_collection_user,8.48,133.33,7.03,1.000,0.05732737339971082,0.5521198604728584,0.5061086553095581,1.2166666666666666,0.05527707983925671,-2.6654344833018313,15.597100285586105,0.8333333333333333,1.1239314148887731,2.8636505810810298,0.5725751268043986,0.19166666666666665,35.58512809393218,156.5,95.1
2026-02-24 16:59:38.275473,data_collection_user,8.52,133.33,7.03,1.000,0.057180316776764974,0.5525604779108111,0.506290432387974,1.2249999999999999,0.07500000000000001,-2.6757187983283592,15.714258285241076,0.8284023668639052,1.1238936898991039,2.869261075440929,0.5759131126900967,0.19166666666666668,36.00135118878218,156.5,95.1
2026-02-24 16:59:38.324715,data_collection_user,8.57,133.33,7.03,1.000,0.05703433965991293,0.5529957030751939,0.5064701072090294,1.2333333333333334,0.06236095644623241,-2.6859707501747128,15.83146600357724,0.8235294117647058,1.1240529019893737,2.875045796423801,0.5786291220460025,0.19999999999999998,36.41227816445437,156.5,95.1
2026-02-24 16:59:38.381682,data_collection_user,8.63,133.33,7.03,1.000,0.05688941441503927,0.5534253357951193,0.5066476865739389,1.241666666666667,0.05335936864527378,-2.6961927034578417,15.948738950092295,0.8187134502923976,1.1240151275316208,2.8806120622125797,0.5821505952660984,0.19999999999999998,36.81788419974264,156.5,95.1
2026-02-24 16:59:38.427690,data_collection_user,8.68,133.33,7.03,1.000,0.05674551836889158,0.5538492630521243,0.5068231837688137,1.25,0.050000000000000044,-2.7063862954326567,16.06608730094746,0.9302325581395349,1.124173234535523,2.886348274068385,0.5855289163513595,0.19166666666666668,37.21816803794549,156.5,95.1
2026-02-24 16:59:38.472159,data_collection_user,8.72,133.33,7.03,1.000,0.05660263387409133,0.5542674619368066,0.5069966191077773,1.2583333333333335,0.04487637339278757,-2.7165524286968403,16.183515731181334,0.9248554913294798,1.1241368712502575,2.891864787660334,0.5887905110290574,0.19999999999999998,37.61314808122019,156.5,95.1
2026-02-24 16:59:38.532089,data_collection_user,8.78,133.33,7.03,1.000,0.05646074806219627,0.5546799964832472,0.5071680199226948,1.2666666666666666,0.047140452079103216,-2.7266913105825066,16.301023610188285,0.9195402298850573,1.1242949866028469,2.8975458151428786,0.5927459687176044,0.19999999999999998,38.00285855893258,156.5,95.1
2026-02-24 16:59:38.575551,data_collection_user,8.82,133.33,7.03,1.000,0.05631985233498713,0.5550870092310822,0.5073374200683225,1.2750000000000001,0.04787135538781695,-2.736802532100687,16.418605514498026,0.9142857142857143,1.1242607416277017,2.9030053329949768,0.5964179609973871,0.19166666666666668,32.97986447744965,156.5,95.1
2026-02-24 16:59:38.621737,data_collection_user,8.87,133.33,7.03,1.000,0.05617994165192769,0.5554887085464639,0.5075048590216225,1.2833333333333332,0.05527707983925671,-2.74688517771369,16.536251997701886,0.9090909090909091,1.1244191971884023,2.90862399625629,0.6000350941901016,0.19166666666666665,33.571806682338845,156.5,95.1
2026-02-24 16:59:38.675914,data_collection_user,8.92,133.33,7.03,1.000,0.05604101368344847,0.5558853529963173,0.5076703806923444,1.2916666666666667,0.06718548123582124,-2.7569379558816784,16.653950544393993,0.903954802259887,1.124387009393006,2.9140198898314247,0.6040025635073583,0.19166666666666665,34.03649876521048,156.5,95.1
2026-02-24 16:59:38.725771,data_collection_user,8.97,133.33,7.03,1.000,0.05590306789388985,0.5562772339908968,0.5078340320304681,1.3,0.07071067811865477,-2.766959340591532,16.77168663369147,0.898876404494382,1.1245454423817063,2.919570608608903,0.6079216296535216,0.18333333333333335,34.49980415571772,156.5,95.1
2026-02-24 16:59:38.772571,data_collection_user,9.02,133.33,7.03,1.000,0.05576610462288408,0.5566646580410711,0.5079958615691496,1.3083333333333336,0.08374896350934076,-2.7769477134070297,16.889444833270627,0.8938547486033519,1.1245146521284235,2.9248986247190363,0.6117361958471741,0.18333333333333335,34.96131232429208,156.5,95.1
2026-02-24 16:59:38.829768,data_collection_user,9.08,133.33,7.03,1.000,0.055630124220364625,0.5570479297391757,0.5081559179751531,1.3166666666666667,0.09860132971832695,-2.78690149759735,17.007209853979024,0.8888888888888888,1.124672239438633,2.930378757216382,0.6157812800439607,0.18333333333333335,35.420613889839444,156.5,95.1
2026-02-24 16:59:38.877308,data_collection_user,9.13,133.33,7.03,1.000,0.05549512628600948,0.5574273365115253,0.5083142487246969,1.3250000000000002,0.11456439237389603,-2.796819276154285,17.124967500518608,0.8839779005524862,1.124641867269086,2.9356378923153996,0.620141237987395,0.18333333333333335,35.87730552865058,156.5,95.1
2026-02-24 16:59:38.921538,data_collection_user,9.17,133.33,7.03,1.000,0.0553611090475744,0.5578031358858913,0.5084708989484157,1.3333333333333333,0.14907119849998596,-2.80669988826165,17.2427054687454,0.8791208791208791,1.1247976234437702,2.9410481308676357,0.6250287385456235,0.19999999999999998,36.33099472391112,156.5,95.1
2026-02-24 16:59:38.981695,data_collection_user,9.23,133.33,7.03,1.000,0.05522806890581905,0.5581755458970591,0.5086259105289785,1.3416666666666668,0.16687486995417322,-2.816542499769078,17.36041395099091,0.8743169398907104,1.124766670818079,2.94624057240363,0.6305603101648265,0.19999999999999998,36.781304236735345,156.5,95.1
2026-02-24 16:59:39.027522,data_collection_user,9.28,54.55,7.03,1.000,0.05509600015294718,0.5585447388450543,0.5087793214515233,1.3499999999999999,0.20615528128088306,-2.8263466460999034,17.478086030167738,0.8695652173913042,1.1249197269359992,2.951584472087551,0.6393216195931245,0.19999999999999998,37.36414550967484,126.6,77.8
2026-02-24 16:59:39.071852,data_collection_user,9.32,54.55,7.03,1.000,0.05496489486880607,0.5589108385686972,0.5089311654590073,1.3583333333333334,0.22438186696393772,-2.8361122470158167,17.59571785399848,0.8648648648648649,1.1248874234822974,2.9567147882014595,0.6536653828860414,0.19999999999999998,37.816261464971376,126.6,77.8
2026-02-24 16:59:39.131559,data_collection_user,9.38,54.55,7.03,0.234,0.05483474297693288,0.5592739209464099,0.5090814719544183,1.1714285714285713,0.18098370656171325,-2.8458395956009537,17.7133086004678,0.8602150537634408,1.1250372244275546,2.961997695217132,0.6167860922143173,0.19166666666666668,38.26467372540133,126.6,77.8
2026-02-24 16:59:39.175624,data_collection_user,9.42,54.55,7.03,0.234,0.054705532444647806,0.5596340173698013,0.509230266177544,1.1785714285714286,0.13324827218698307,-2.8555293240891544,17.830860253439035,0.8556149732620321,1.125003173241234,2.967071599008771,0.5600836664067396,0.19999999999999998,38.70910721705584,126.6,77.8
2026-02-24 16:59:39.222265,data_collection_user,9.47,54.55,7.03,0.234,0.054577249595704445,0.5599911206051824,0.5093775695805693,1.1857142857142857,0.11866605518454396,-2.8651823512341075,17.94837722059251,0.851063829787234,1.1251495621187255,2.972299339838898,0.5618642191401959,0.19999999999999998,39.14931209909839,126.6,77.8
2026-02-24 16:59:39.281286,data_collection_user,9.53,54.55,7.03,0.234,0.05444987950534985,0.5603451924698053,0.5095234003792857,1.1928571428571428,0.10497813183356479,-2.8747998163183004,18.065865832381856,0.8465608465608465,1.125113768127928,2.9773223968625686,0.5645506605887548,0.19999999999999998,39.585064909597605,126.6,77.8
2026-02-24 16:59:39.325682,data_collection_user,9.57,54.55,7.03,0.234,0.054323406442154734,0.5606961726211124,0.509667774211113,1.2,0.09258200997725514,-2.884383005225379,18.183333764333632,0.8421052631578947,1.125256959399361,2.982500081348834,0.5677695334899882,0.19285714285714284,40.016169182114105,126.6,77.8
2026-02-24 16:59:39.376939,data_collection_user,9.63,54.55,7.03,0.234,0.054197814324985834,0.5610439878226772,0.5098107048619462,1.207142857142857,0.08630747123996126,-2.8939332740208132,18.3007894262951,0.8376963350785339,1.1252197565122588,2.987476676575949,0.5706430271600978,0.19999999999999998,40.44245555694579,126.6,77.8
2026-02-24 16:59:39.432093,data_collection_user,9.68,54.55,7.03,0.234,0.05493594791908961,0.5794480077636338,0.512464970128284,1.25,0.1414213562373095,-2.8443750621611734,17.654188804497924,0.9374999999999999,1.1451121758266836,2.850820390005068,0.5556317215657851,0.1875,46.403847032948164,126.6,77.8
2026-02-24 16:59:39.477380,data_collection_user,9.73,54.55,7.03,0.234,0.05634889906897531,0.6128132962731144,0.5150507949208976,1.25,0.1511857892036909,-2.6436908889431847,16.110860988465156,0.9326424870466321,1.1497909852596357,2.793692049062798,1.385889941177507,0.19285714285714284,50.71002632270293,126.6,77.8
2026-02-24 16:59:39.522290,data_collection_user,9.77,54.55,7.03,0.234,0.05804286522717429,0.6535809955333043,0.517570497507236,1.25,0.17728105208558367,-2.371186594762352,14.467370763472488,0.9278350515463917,1.1659421244867179,2.8379388411492226,0.5865352750268625,0.19999999999999998,53.488591960177246,126.6,77.8
2026-02-24 16:59:39.575168,data_collection_user,9.82,54.55,7.03,0.234,0.06372998704182084,0.7919946934283771,0.520027080088513,1.09375,0.39483976180217717,-2.041000325636869,10.661752195263327,0.923076923076923,1.2271791146509823,3.1272866091136966,1.2554917013729858,0.18571428571428572,54.28145376435996,126.6,77.8
2026-02-24 16:59:39.627532,data_collection_user,9.88,54.55,7.03,0.234,0.07501406722124303,1.1029136150903407,0.5622911829697899,1.1,0.30000000000000004,-2.24211953256978,9.859293004280206,0.8163265306122448,1.2349948255839072,3.16274689605459,1.5006657220163606,0.17857142857142858,68.25100992538124,126.8,77.9
2026-02-24 16:59:39.672810,data_collection_user,9.92,54.55,7.03,0.234,0.08543857691021746,1.4380508336152995,0.68216394275107,1.2571428571428573,0.017496355305594145,-2.4584433050026098,10.786748738592086,0.8121827411167512,1.181448606619846,3.1340524102586853,2.453613139601827,0.18571428571428572,86.79984653946407,127.3,78.1
2026-02-24 16:59:39.732322,data_collection_user,9.98,54.55,7.03,0.234,0.09213006535214817,1.6806138904746364,0.730145414452728,1.2571428571428573,0.017496355305594145,-2.3120693840185718,10.176465411868834,0.8080808080808081,1.1107631121194006,3.077013390299844,0.6259162698570532,0.1875,102.20994183623058,127.6,78.2
2026-02-24 16:59:39.777404,data_collection_user,10.03,54.55,9.38,0.234,0.09514728604056427,1.8015482021361064,0.7419948015082469,1.257142857142857,0.041649656391752186,-1.8944118625179784,8.566752472784785,0.8040201005025125,1.054170498425709,3.006557993271664,0.5932450308476858,0.19375,111.73787926958921,128.1,78.5
2026-02-24 16:59:39.824113,data_collection_user,10.07,54.55,9.38,0.234,0.09521012995857561,1.8129937693457718,0.7256750869849631,1.257142857142857,0.041649656391752186,-1.4089005307409577,7.050292086049437,0.8,1.0201756354984977,2.9446821907289813,0.5826173345606225,0.19375,115.04493039839205,128.1,78.4
2026-02-24 16:59:39.880679,data_collection_user,10.13,54.55,9.38,0.234,0.0927409762114689,1.7287786223999044,0.6792863844793271,1.2571428571428573,0.0562429133857987,-0.9748477751019029,5.978316363998196,0.7960199004975124,1.0018028142473947,2.9026439395169863,0.5809845639244727,0.18571428571428572,82.02890680247745,127.8,78.3
2026-02-24 16:59:39.927376,data_collection_user,10.18,54.55,9.38,0.234,0.08823138207500394,1.5725249101387961,0.6599789170124593,1.257142857142857,0.07284313590846836,-0.6307631062185752,5.44594568937703,0.792079207920792,0.9962640581543152,2.8877623472459493,0.5785437681198669,0.19285714285714284,74.85489199450939,127.8,78.3
2026-02-24 16:59:39.971902,data_collection_user,10.22,54.55,9.38,0.234,0.0826556402911928,1.3868868390052518,0.6506210329467974,1.257142857142857,0.08206518066482894,-0.4435693414732545,5.692921560874792,0.7881773399014778,1.013382184157564,2.907805132361734,0.5738228263571644,0.19285714285714284,67.29693877146931,127.7,78.3
2026-02-24 16:59:40.031752,data_collection_user,10.28,50.00,9.38,0.234,0.07724331154030102,1.2171719522532483,0.6335260885941498,1.1625,0.2836701429477554,-0.5090692936172901,6.660068572419435,0.784313725490196,1.0623693341747422,2.9538866917055424,0.5227103778025419,0.19375,63.14537347407605,125.9,77.3
2026-02-24 16:59:40.076524,data_collection_user,10.33,50.00,9.38,0.234,0.0730221953713484,1.0931094084545316,0.6118019431357735,1.16875,0.27264617638984046,-0.8088451048403409,7.788793591526263,0.7804878048780488,1.1325902150739748,3.0054952603318363,0.5251587680355481,0.17222222222222222,64.29784323760177,125.8,77.2
2026-02-24 16:59:40.122346,data_collection_user,10.37,50.00,9.38,1.651,0.07058226651248535,1.026262407284139,0.5885521596220461,1.16875,0.2771929607692086,-1.160451583548016,8.575977144487192,1.262135922330097,1.1963587058931733,3.0120104877264624,0.5270981319449891,0.1875,70.25453103043698,125.7,77.2
2026-02-24 16:59:40.181787,data_collection_user,10.43,50.00,9.38,1.651,0.06992796292732355,1.0122134398271831,0.5727694801415789,1.175,0.24622144504490262,-1.3930180785212103,8.86314645219561,1.1594202898550723,1.2326323881351804,2.948341487239082,0.5329167565792085,0.18125,78.91929137556788,125.6,77.2
2026-02-24 16:59:40.226161,data_collection_user,10.48,50.00,9.38,1.651,0.07041061026328298,1.0311920398307695,0.5715137093604711,1.175,0.24622144504490262,-1.480901301928075,8.786812321431121,1.1538461538461537,1.241187839455645,2.8692582308202734,0.5411543443480379,0.17857142857142858,87.5610127915234,125.6,77.2
2026-02-24 16:59:40.272248,data_collection_user,10.52,50.00,9.38,1.651,0.07111429379662705,1.0569637414783346,0.5759010757560177,1.18125,0.23040385738958452,-1.4801593018281762,8.626667429852468,1.0526315789473684,1.2333701522339324,2.8142784852090204,0.5463833584964174,0.19375,93.32592031212444,125.7,77.2
2026-02-24 16:59:40.325607,data_collection_user,10.57,50.00,9.38,1.651,0.07152027499382728,1.074181444390462,0.5807536306768016,1.18125,0.23040385738958452,-1.446909027446967,8.527217937391722,1.0476190476190474,1.2195518717211034,2.80854647855741,0.5498917734991362,0.19375,95.64350114994954,125.7,77.2
2026-02-24 16:59:40.375549,data_collection_user,10.62,50.00,9.38,1.651,0.07176781917071609,1.0867807922578476,0.5829749533173378,1.1875,0.21028254801575902,-1.4193209688971107,8.414035673029133,1.0426540284360188,1.2057573125698846,2.8449817455968742,0.554937467982523,0.1875,95.81603791243307,125.7,77.2
2026-02-24 16:59:40.422408,data_collection_user,10.67,50.00,9.38,1.651,0.07232013706979717,1.1088028718683813,0.5714027140593217,1.1875,0.22325713874364692,-1.4085966891371295,7.741782848070576,1.0377358490566038,1.1942142997116554,2.9892928424056033,0.5633760083982688,0.18125,91.63089444992988,125.6,77.2
2026-02-24 16:59:40.475204,data_collection_user,10.72,50.00,9.38,1.651,0.07341996841313464,1.1481747452603517,0.5605038520232479,1.1875,0.22325713874364692,-1.397155664226199,7.117293904186203,0.9389671361502347,1.1781195394672808,3.0254751232563257,0.5733858848276052,0.1875,92.71013426580124,125.6,77.1
2026-02-24 16:59:40.527398,data_collection_user,10.78,50.00,9.38,1.651,0.07406171816480304,1.1738195528698614,0.5548875468171788,1.1875,0.2315032397181517,-1.3551021511836823,6.868564087334477,0.9345794392523364,1.1702913152698062,2.988314096193926,1.2903561407980964,0.1875,96.18842648110055,125.6,77.1
2026-02-24 16:59:40.572642,data_collection_user,10.82,50.00,9.38,1.651,0.07209689931551888,1.1175620215460944,0.5651198791553603,1.1166666666666667,0.2905932629027116,-1.4458940590457516,7.942753255618461,0.9302325581395349,1.2209963893725555,2.799337812527759,1.164978393214168,0.1875,101.85228913764038,125.6,77.1
2026-02-24 16:59:40.631922,data_collection_user,10.88,50.00,9.38,1.651,0.07290176502524817,1.1479681462600437,0.5758662996287248,1.1166666666666667,0.2857738033247041,-1.3792016072439766,7.61931307186471,0.9259259259259258,1.279072487002345,2.6591420977878117,0.5304154540459247,0.18125,112.64769686518102,125.7,77.2
2026-02-24 16:59:40.675440,data_collection_user,10.92,50.00,9.38,1.651,0.07485383696646762,1.2158720291667455,0.5826161660364226,1.1222222222222222,0.2709152297830358,-1.090232345912311,7.014050788724074,1.4746543778801842,1.2967178485863182,2.5562994347678116,0.5241448993475697,0.1875,124.009353795342,125.7,77.2
2026-02-24 16:59:40.721405,data_collection_user,10.97,50.00,9.38,1.651,0.07625131969745161,1.2675094987214477,0.5843996807344037,1.1277777777777778,0.26046018154957873,-0.8674670215276896,6.629465705299202,1.3761467889908257,1.2814631490543404,2.4967750550706174,0.521558129705037,0.18333333333333332,131.52523205833165,125.7,77.2
2026-02-24 16:59:40.775208,data_collection_user,11.02,50.00,9.38,1.651,0.07674066676677446,1.2897194559421976,0.5822700973727768,1.1277777777777775,0.26573912762447555,-0.8250836050810305,6.308919772745451,1.36986301369863,1.2625648099106388,2.493148706632922,0.5227737968744577,0.18333333333333332,134.64283147164554,125.7,77.2
